source,dst,type,pattern,sysdef
http://developer.symbian.org/oss/FCL/sf/mw/appinstall/,/sf/mw/appinstall,branch,GCC_SURGE,modified-FCL
http://developer.symbian.org/oss/FCL/sf/mw/appsupport/,/sf/mw/appsupport,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/browser/,/sf/mw/browser,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/btservices/,/sf/mw/btservices,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/camerasrv/,/sf/mw/camerasrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/classicui/,/sf/mw/classicui,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/dlnasrv/,/sf/mw/dlnasrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/drm/,/sf/mw/drm,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/gsprofilesrv/,/sf/mw/gsprofilesrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/gstreamer/,/sf/mw/gstreamer,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/hapticsservices/,/sf/mw/hapticsservices,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/hb/,/sf/mw/hb,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/helix/,/sf/mw/helix,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/hgwidgets/,/sf/mw/hgwidgets,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/homescreensrv/,/sf/mw/homescreensrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/homescreensrvlegacy/,/sf/mw/homescreensrvlegacy,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/imghandling/,/sf/mw/imghandling,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/imsrv/,/sf/mw/imsrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/inputmethods/,/sf/mw/inputmethods,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/ipappprotocols/,/sf/mw/ipappprotocols,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/ipappsrv/,/sf/mw/ipappsrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/ipconnmgmt/,/sf/mw/ipconnmgmt,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/legacypresence/,/sf/mw/legacypresence,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/locationsrv/,/sf/mw/locationsrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/mds/,/sf/mw/mds,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/messagingmw/,/sf/mw/messagingmw,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/metadatasrv/,/sf/mw/metadatasrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/mmappfw/,/sf/mw/mmappfw,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/mmmw/,/sf/mw/mmmw,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/netprotocols/,/sf/mw/netprotocols,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/platformthemes/,/sf/mw/platformthemes,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/platformtools/,/sf/mw/platformtools,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/phonesrv/,/sf/mw/phonesrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/qt/,/sf/mw/qt,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/qtextensions/,/sf/mw/qtextensions,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/remoteconn/,/sf/mw/remoteconn,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/remotemgmt/,/sf/mw/remotemgmt,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/searchsrv/,/sf/mw/searchsrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/securitysrv/,/sf/mw/securitysrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/serviceapi/,/sf/mw/serviceapi,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/serviceapifw/,/sf/mw/serviceapifw,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/srvdiscovery/,/sf/mw/srvdiscovery,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/svgt/,/sf/mw/svgt,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/uiaccelerator/,/sf/mw/uiaccelerator,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/uiresources/,/sf/mw/uiresources,branch,GCC_SURGE,modified-FCL
http://developer.symbian.org/oss/FCL/sf/mw/uitools/,/sf/mw/uitools,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/usbservices/,/sf/mw/usbservices,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/videoutils/,/sf/mw/videoutils,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/vpnclient/,/sf/mw/vpnclient,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/web/,/sf/mw/web,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/websrv/,/sf/mw/websrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/wirelessacc/,/sf/mw/wirelessacc,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/boardsupport/,/sf/os/boardsupport,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/bt/,/sf/os/bt,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/buildtools/,/sf/os/buildtools,branch,GCC_SURGE,modified-FCL
http://developer.symbian.org/oss/FCL/sf/os/cellularsrv/,/sf/os/cellularsrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/commsfw/,/sf/os/commsfw,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/deviceplatformrelease/,/sf/os/deviceplatformrelease,branch,GCC_SURGE,modified-FCL
http://developer.symbian.org/oss/FCL/sf/os/devicesrv/,/sf/os/devicesrv,branch,GCC_SURGE,modified-FCL
http://developer.symbian.org/oss/FCL/sf/os/graphics/,/sf/os/graphics,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/imagingext/,/sf/os/imagingext,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/kernelhwsrv/,/sf/os/kernelhwsrv,branch,GCC_SURGE,modified-FCL
http://developer.symbian.org/oss/FCL/sf/os/lbs/,/sf/os/lbs,branch,GCC_SURGE,modified-FCL
http://developer.symbian.org/oss/FCL/sf/os/mm/,/sf/os/mm,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/networkingsrv/,/sf/os/networkingsrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/osrndtools/,/sf/os/osrndtools,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/ossrv/,/sf/os/ossrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/persistentdata/,/sf/os/persistentdata,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/security/,/sf/os/security,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/textandloc/,/sf/os/textandloc,branch,GCC_SURGE,modified-FCL
http://developer.symbian.org/oss/FCL/sf/os/usb/,/sf/os/usb,branch,GCC_SURGE,
http://developer.symbian.org/oss/FCL/sf/os/wlan/,/sf/os/wlan,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/xmlsrv/,/sf/os/xmlsrv,branch,GCC_SURGE,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/tools/buildplatforms/,/sf/tools/buildplatforms,branch,GCC_SURGE,layers.sysdef.xml
