source,dst,type,pattern,sysdef
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/dictionary/,/sf/app/dictionary,changeset,9a3a17bfeb67,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/files/,/sf/app/files,changeset,6a9f87576119,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/gallery/,/sf/app/gallery,changeset,34c89b963a4e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/graphicsuis/,/sf/app/graphicsuis,changeset,ec62f27282ac,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/helps/,/sf/app/helps,changeset,1f04cf54edd8,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/homescreen/,/sf/app/homescreen,changeset,4d54b72983ae,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/im/,/sf/app/im,changeset,7b3b89e6be20,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/imgeditor/,/sf/app/imgeditor,changeset,e779fefa8eb9,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/imgvieweruis/,/sf/app/imgvieweruis,changeset,bf15e3eea9b4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/iptelephony/,/sf/app/iptelephony,changeset,bfb1de3eac8e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/jrt/,/sf/app/jrt,changeset,53c80e845d7c,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/app/location/,/sf/app/location,changeset,80625bb7fa16,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/messaging/,/sf/app/messaging,changeset,e9eae96aa117,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/mmsharinguis/,/sf/app/mmsharinguis,changeset,065f1826587f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/musicplayer/,/sf/app/musicplayer,changeset,beaa16f65879,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/organizer/,/sf/app/organizer,changeset,829586d3dbe3,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/app/phone/,/sf/app/phone,changeset,74c6260f9112,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/photos/,/sf/app/photos,changeset,9a9c174934f5,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/poc/,/sf/app/poc,changeset,c5b56e5587ed,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/printing/,/sf/app/printing,changeset,acc370d7f2f6,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/profile/,/sf/app/profile,changeset,627793106ff9,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/radio/,/sf/app/radio,changeset,430570d0e2af,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/screensaver/,/sf/app/screensaver,changeset,058b1fc1663a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/settingsuis/,/sf/app/settingsuis,changeset,254040eb3b7d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/speechsrv/,/sf/app/speechsrv,changeset,b13cd05eeb2f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/techview/,/sf/app/techview,changeset,9736f095102e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/utils/,/sf/app/utils,changeset,a662ab7f60a8,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/videocenter/,/sf/app/videocenter,changeset,3d6d610d1ac6,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/videoeditor/,/sf/app/videoeditor,changeset,70e65e873cdf,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/videoplayer/,/sf/app/videoplayer,changeset,6711b85517b7,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/videotelephony/,/sf/app/videotelephony,changeset,6dc066157ed4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/voicerec/,/sf/app/voicerec,changeset,8434d5964e15,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/webuis/,/sf/app/webuis,changeset,97c9f46387be,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/accesssec/,/sf/mw/accesssec,changeset,1c7bc153c08e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/appinstall/,/sf/mw/appinstall,changeset,32704c33136d,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/appsupport/,/sf/mw/appsupport,changeset,0ef10b6c388b,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/btservices/,/sf/mw/btservices,changeset,6a1fe72036e3,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/camerasrv/,/sf/mw/camerasrv,changeset,2d3e1993fb02,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/classicui/,/sf/mw/classicui,changeset,3f14fbe264df,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/dlnasrv/,/sf/mw/dlnasrv,changeset,499c41045f6d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/drm/,/sf/mw/drm,changeset,fdb8e8f25c0d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/gsprofilesrv/,/sf/mw/gsprofilesrv,changeset,a50b123945f0,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/hapticsservices/,/sf/mw/hapticsservices,changeset,a1cbe1c1d62f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/helix/,/sf/mw/helix,changeset,d7e778ce6e8e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/homescreensrv/,/sf/mw/homescreensrv,changeset,ff572005ac23,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/imghandling/,/sf/mw/imghandling,changeset,2014ca87e772,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/imsrv/,/sf/mw/imsrv,changeset,89455bbf90d8,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/inputmethods/,/sf/mw/inputmethods,changeset,71bce3a37da8,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/ipappprotocols/,/sf/mw/ipappprotocols,changeset,28445b4437bd,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/ipappsrv/,/sf/mw/ipappsrv,changeset,eee60a34a153,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/ipconnmgmt/,/sf/mw/ipconnmgmt,changeset,f7816ffc66ed,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/legacypresence/,/sf/mw/legacypresence,changeset,69a96ec96c2f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/locationsrv/,/sf/mw/locationsrv,changeset,3023cc3563fb,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/mw/mds/,/sf/mw/mds,changeset,23004ebfbb2d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/messagingmw/,/sf/mw/messagingmw,changeset,93ee02f001b9,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/metadatasrv/,/sf/mw/metadatasrv,changeset,31ef7fef3f45,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/mmappfw/,/sf/mw/mmappfw,changeset,b425f12f328d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/mmmw/,/sf/mw/mmmw,changeset,ed1cef6493bf,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/mmuifw/,/sf/mw/mmuifw,changeset,b1a1f09f9110,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/netprotocols/,/sf/mw/netprotocols,changeset,c66d7246c088,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/networkingdm/,/sf/mw/networkingdm,changeset,444ecda428e7,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/opensrv/,/sf/mw/opensrv,changeset,d620eb12db79,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/phonesrv/,/sf/mw/phonesrv,changeset,3070450b5927,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/remoteconn/,/sf/mw/remoteconn,changeset,e761f6a1a6a6,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/remotemgmt/,/sf/mw/remotemgmt,changeset,958eca8527dd,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/remotestorage/,/sf/mw/remotestorage,changeset,c32dc0be5eb4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/securitysrv/,/sf/mw/securitysrv,changeset,164170e6151a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/serviceapi/,/sf/mw/serviceapi,changeset,02682e02e51f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/serviceapifw/,/sf/mw/serviceapifw,changeset,9d9a9d54f8c7,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/shortlinkconn/,/sf/mw/shortlinkconn,changeset,c3e98f10fcf4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/srvdiscovery/,/sf/mw/srvdiscovery,changeset,53ae659bd3d5,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/svgt/,/sf/mw/svgt,changeset,bfff372fb1f4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/uiaccelerator/,/sf/mw/uiaccelerator,changeset,fdcb9f5cbe18,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/mw/uiresources/,/sf/mw/uiresources,changeset,f6fd4830a02c,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/uitools/,/sf/mw/uitools,changeset,159c4d6269be,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/mw/usbservices/,/sf/mw/usbservices,changeset,7b8d21bf0d05,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/videoutils/,/sf/mw/videoutils,changeset,bdf78597b41c,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/vpnclient/,/sf/mw/vpnclient,changeset,2df28d7a2299,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/web/,/sf/mw/web,changeset,6297cdf66332,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/websrv/,/sf/mw/websrv,changeset,150a13bad6af,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/wirelessacc/,/sf/mw/wirelessacc,changeset,ff3b37722600,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/boardsupport/,/sf/os/boardsupport,changeset,bc31645e0529,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/bt/,/sf/os/bt,changeset,4e39398d58ed,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/buildtools/,/sf/os/buildtools,changeset,8e8f3bf8a394,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/cellularsrv/,/sf/os/cellularsrv,changeset,b1e4965598b4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/commsfw/,/sf/os/commsfw,changeset,928ed51ddc43,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/deviceplatformrelease/,/sf/os/deviceplatformrelease,changeset,1708ba8e710e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/devicesrv/,/sf/os/devicesrv,changeset,0ceab741cfcb,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/graphics/,/sf/os/graphics,changeset,22d01ad3515c,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/imagingext/,/sf/os/imagingext,changeset,469c91dae73b,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/os/kernelhwsrv/,/sf/os/kernelhwsrv,changeset,bef462d20cc3,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/lbs/,/sf/os/lbs,changeset,25ac6e2f4fa2,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/mm/,/sf/os/mm,changeset,60716b25f71f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/networkingsrv/,/sf/os/networkingsrv,changeset,af10295192d8,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/ossrv/,/sf/os/ossrv,changeset,dff8e8adc825,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/persistentdata/,/sf/os/persistentdata,changeset,c084286672be,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/security/,/sf/os/security,changeset,721a5e5fe251,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/textandloc/,/sf/os/textandloc,changeset,44d8c249eb78,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/usb/,/sf/os/usb,changeset,5535e433e49a,
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/wlan/,/sf/os/wlan,changeset,5bddb02cac20,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/xmlsrv/,/sf/os/xmlsrv,changeset,e724ec518437,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/osrndtools/,/sf/os/osrndtools,changeset,124228bc30cf,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/adaptation/beagleboard/,/sf/adaptation/beagleboard,changeset,ff677160c7d9,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/adaptation/qemu/,/sf/adaptation/qemu,changeset,50cddb1eb3af,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/tools/buildplatforms/,/sf/tools/buildplatforms,changeset,363b11713e0c,
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/tools/homescreentools/,/sf/tools/homescreentools,changeset,b4183b61e0c7,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/platformtools/,/sf/mw/platformtools,changeset,ba64ff3a80fe,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/rndtools/,/sf/app/rndtools,changeset,d2c1b95e91d3,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/tools/swconfigtools/,/sf/tools/swconfigtools,changeset,801ec0e74d4c,layers.sysdef.xml
