source,dst,type,pattern,sysdef
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/dictionary/,/sf/app/dictionary,changeset,9a3a17bfeb67,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/files/,/sf/app/files,changeset,6a9f87576119,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/gallery/,/sf/app/gallery,changeset,34c89b963a4e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/graphicsuis/,/sf/app/graphicsuis,changeset,ec62f27282ac,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/helps/,/sf/app/helps,changeset,f3e60576d293,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/homescreen/,/sf/app/homescreen,changeset,fb3763350a08,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/im/,/sf/app/im,changeset,9018c32e7116,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/imgeditor/,/sf/app/imgeditor,changeset,e779fefa8eb9,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/imgvieweruis/,/sf/app/imgvieweruis,changeset,bf15e3eea9b4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/iptelephony/,/sf/app/iptelephony,changeset,a4daefaec16c,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/jrt/,/sf/app/jrt,changeset,53c80e845d7c,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/app/location/,/sf/app/location,changeset,ea4ba1671aaf,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/messaging/,/sf/app/messaging,changeset,1324afda5dee,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/mmsharinguis/,/sf/app/mmsharinguis,changeset,065f1826587f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/musicplayer/,/sf/app/musicplayer,changeset,3f752ecfeea4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/organizer/,/sf/app/organizer,changeset,ba546b61b625,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/app/phone/,/sf/app/phone,changeset,aa12ff35878a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/photos/,/sf/app/photos,changeset,7d9067c6fcb1,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/poc/,/sf/app/poc,changeset,c5b56e5587ed,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/printing/,/sf/app/printing,changeset,acc370d7f2f6,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/profile/,/sf/app/profile,changeset,627793106ff9,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/radio/,/sf/app/radio,changeset,3db84930ecc9,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/screensaver/,/sf/app/screensaver,changeset,058b1fc1663a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/settingsuis/,/sf/app/settingsuis,changeset,254040eb3b7d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/speechsrv/,/sf/app/speechsrv,changeset,b13cd05eeb2f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/techview/,/sf/app/techview,changeset,3381c7ece797,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/utils/,/sf/app/utils,changeset,3ee3dfdd8d69,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/videocenter/,/sf/app/videocenter,changeset,3d6d610d1ac6,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/videoeditor/,/sf/app/videoeditor,changeset,70e65e873cdf,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/videoplayer/,/sf/app/videoplayer,changeset,96612d01cf9f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/videotelephony/,/sf/app/videotelephony,changeset,b1602a5ab0a3,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/voicerec/,/sf/app/voicerec,changeset,8434d5964e15,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/app/webuis/,/sf/app/webuis,changeset,97c9f46387be,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/accesssec/,/sf/mw/accesssec,changeset,1c7bc153c08e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/appinstall/,/sf/mw/appinstall,changeset,127731b7107d,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/appsupport/,/sf/mw/appsupport,changeset,81225d4cb10a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/btservices/,/sf/mw/btservices,changeset,f63038272f30,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/camerasrv/,/sf/mw/camerasrv,changeset,9b3e960ffc8a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/classicui/,/sf/mw/classicui,changeset,4d325661a1de,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/dlnasrv/,/sf/mw/dlnasrv,changeset,499c41045f6d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/drm/,/sf/mw/drm,changeset,26d48fa0f95f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/gsprofilesrv/,/sf/mw/gsprofilesrv,changeset,051d34a3f367,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/hapticsservices/,/sf/mw/hapticsservices,changeset,a1cbe1c1d62f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/helix/,/sf/mw/helix,changeset,d7e778ce6e8e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/homescreensrv/,/sf/mw/homescreensrv,changeset,b7904b40483f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/imghandling/,/sf/mw/imghandling,changeset,cdf056537055,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/imsrv/,/sf/mw/imsrv,changeset,89455bbf90d8,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/inputmethods/,/sf/mw/inputmethods,changeset,e72e4b982989,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/ipappprotocols/,/sf/mw/ipappprotocols,changeset,f0e2b8ac3210,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/ipappsrv/,/sf/mw/ipappsrv,changeset,d0f0ec8bae41,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/ipconnmgmt/,/sf/mw/ipconnmgmt,changeset,086aae6fc07e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/legacypresence/,/sf/mw/legacypresence,changeset,55632bd89ebc,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/locationsrv/,/sf/mw/locationsrv,changeset,866102bb4cd3,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/mds/,/sf/mw/mds,changeset,c53acadfccc6,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/messagingmw/,/sf/mw/messagingmw,changeset,93ee02f001b9,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/metadatasrv/,/sf/mw/metadatasrv,changeset,31ef7fef3f45,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/mmappfw/,/sf/mw/mmappfw,changeset,7a9a8e73f54b,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/mmmw/,/sf/mw/mmmw,changeset,103f1c419126,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/mmuifw/,/sf/mw/mmuifw,changeset,b1a1f09f9110,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/netprotocols/,/sf/mw/netprotocols,changeset,196fb8b1559e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/networkingdm/,/sf/mw/networkingdm,changeset,8bccf14d5bf2,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/opensrv/,/sf/mw/opensrv,changeset,d620eb12db79,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/phonesrv/,/sf/mw/phonesrv,changeset,0378460b5554,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/remoteconn/,/sf/mw/remoteconn,changeset,51ea5eb721ee,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/remotemgmt/,/sf/mw/remotemgmt,changeset,29cff3b150f3,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/remotestorage/,/sf/mw/remotestorage,changeset,c32dc0be5eb4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/securitysrv/,/sf/mw/securitysrv,changeset,8382028dbb2a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/serviceapi/,/sf/mw/serviceapi,changeset,02682e02e51f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/serviceapifw/,/sf/mw/serviceapifw,changeset,9d9a9d54f8c7,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/shortlinkconn/,/sf/mw/shortlinkconn,changeset,c3e98f10fcf4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/srvdiscovery/,/sf/mw/srvdiscovery,changeset,1c87b31ea966,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/svgt/,/sf/mw/svgt,changeset,bfff372fb1f4,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/mw/uiaccelerator/,/sf/mw/uiaccelerator,changeset,97df2367140f,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/mw/uiresources/,/sf/mw/uiresources,changeset,fb2ed189af9c,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/uitools/,/sf/mw/uitools,changeset,b700e12870ca,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/mw/usbservices/,/sf/mw/usbservices,changeset,882ce0ed98ac,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/videoutils/,/sf/mw/videoutils,changeset,12f9acf7a934,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/vpnclient/,/sf/mw/vpnclient,changeset,ef893827b4d1,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/web/,/sf/mw/web,changeset,6297cdf66332,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/websrv/,/sf/mw/websrv,changeset,272b002df977,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/mw/wirelessacc/,/sf/mw/wirelessacc,changeset,6e4b6261703d,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/boardsupport/,/sf/os/boardsupport,changeset,f0fe44b09c66,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/bt/,/sf/os/bt,changeset,91980f93208a,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/buildtools/,/sf/os/buildtools,changeset,585a11deba83,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/cellularsrv/,/sf/os/cellularsrv,changeset,96b3c75986fe,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/commsfw/,/sf/os/commsfw,changeset,b6139031a239,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/deviceplatformrelease/,/sf/os/deviceplatformrelease,changeset,fe12bf603a6d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/devicesrv/,/sf/os/devicesrv,changeset,ae8831c2b0c3,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/graphics/,/sf/os/graphics,changeset,9e8989f2cd63,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/imagingext/,/sf/os/imagingext,changeset,469c91dae73b,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/os/kernelhwsrv/,/sf/os/kernelhwsrv,changeset,a9bf1d2c555e,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/lbs/,/sf/os/lbs,changeset,31fd0fb3ee1f,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/mm/,/sf/os/mm,changeset,a8e3fa0f7aef,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/networkingsrv/,/sf/os/networkingsrv,changeset,9edd2c9cd035,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/ossrv/,/sf/os/ossrv,changeset,feb73a02e2ee,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/persistentdata/,/sf/os/persistentdata,changeset,08ec8eefde2f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/security/,/sf/os/security,changeset,a41eacd3dc5e,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/textandloc/,/sf/os/textandloc,changeset,73dd240255dc,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/unref/,/sf/os/unref,changeset,ec7458a148c2,
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/usb/,/sf/os/usb,changeset,e19ffbb589be,
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/wlan/,/sf/os/wlan,changeset,b44b80a24476,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/os/xmlsrv/,/sf/os/xmlsrv,changeset,4409849f4082,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/os/osrndtools/,/sf/os/osrndtools,changeset,124228bc30cf,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/adaptation/beagleboard/,/sf/adaptation/beagleboard,changeset,ff677160c7d9,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/adaptation/qemu/,/sf/adaptation/qemu,changeset,bfd7df5b9067,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/tools/buildplatforms/,/sf/tools/buildplatforms,changeset,beb51793110d,
//v800008/Builds01/mercurial_master_stage/oss/MCL/sf/tools/homescreentools/,/sf/tools/homescreentools,changeset,11357370738d,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/platformtools/,/sf/mw/platformtools,changeset,ba64ff3a80fe,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/app/rndtools/,/sf/app/rndtools,changeset,d2c1b95e91d3,layers.sysdef.xml
//v800008/Builds01/mercurial_master_stage/sfl/MCL/sf/tools/swconfigtools/,/sf/tools/swconfigtools,changeset,801ec0e74d4c,layers.sysdef.xml
