source,dst,type,pattern,sysdef
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/appsupport/,/sf/mw/appsupport,changeset,59b8a0d7b12d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/btservices/,/sf/mw/btservices,changeset,b6919491cf92,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/camerasrv/,/sf/mw/camerasrv,changeset,cccdb3018573,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/classicui/,/sf/mw/classicui,changeset,c7117f7a0699,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/dlnasrv/,/sf/mw/dlnasrv,changeset,15f94caff5eb,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/drm/,/sf/mw/drm,changeset,be33f9bfbd81,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/gsprofilesrv/,/sf/mw/gsprofilesrv,changeset,009ba8fc4e27,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/hapticsservices/,/sf/mw/hapticsservices,changeset,b67e58b7d862,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/helix/,/sf/mw/helix,changeset,6341a942e18e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/homescreensrv/,/sf/mw/homescreensrv,changeset,b8b5c24b32a3,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/imghandling/,/sf/mw/imghandling,changeset,9bbf9b67ea12,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/imsrv/,/sf/mw/imsrv,changeset,2657bdceaf4b,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/inputmethods/,/sf/mw/inputmethods,changeset,16537318506a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/ipappprotocols/,/sf/mw/ipappprotocols,changeset,9f30ab4f9278,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/ipappsrv/,/sf/mw/ipappsrv,changeset,461325d8c14c,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/ipconnmgmt/,/sf/mw/ipconnmgmt,changeset,c18b0db75b38,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/legacypresence/,/sf/mw/legacypresence,changeset,f5d84e20bd23,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/locationsrv/,/sf/mw/locationsrv,changeset,1eea0a435d35,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/mds/,/sf/mw/mds,changeset,ec0c3ed26c20,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/messagingmw/,/sf/mw/messagingmw,changeset,face4f171bf6,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/metadatasrv/,/sf/mw/metadatasrv,changeset,b22b6aa4a6af,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/mmappfw/,/sf/mw/mmappfw,changeset,b765c04d70d0,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/mmmw/,/sf/mw/mmmw,changeset,a0df3c2264d0,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/mmuifw/,/sf/mw/mmuifw,changeset,0161156b11fc,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/netprotocols/,/sf/mw/netprotocols,changeset,967fd93d1066,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/networkingdm/,/sf/mw/networkingdm,changeset,0e0e520c853b,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/opensrv/,/sf/mw/opensrv,changeset,35cf761e853f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/phonesrv/,/sf/mw/phonesrv,changeset,65aa7ade7096,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/remoteconn/,/sf/mw/remoteconn,changeset,719d161b5223,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/remotemgmt/,/sf/mw/remotemgmt,changeset,8c0ee5c9bf30,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/remotestorage/,/sf/mw/remotestorage,changeset,4e41c5219dec,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/securitysrv/,/sf/mw/securitysrv,changeset,9085a233d9e3,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/oss/MCL/sf/mw/serviceapi/,/sf/mw/serviceapi,changeset,0122277b3ed5,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/oss/MCL/sf/mw/serviceapifw/,/sf/mw/serviceapifw,changeset,7067d19ca14e,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/shortlinkconn/,/sf/mw/shortlinkconn,changeset,917aafa7d287,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/srvdiscovery/,/sf/mw/srvdiscovery,changeset,1af0989354e3,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/svgt/,/sf/mw/svgt,changeset,ac9d3847bad7,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/uiaccelerator/,/sf/mw/uiaccelerator,changeset,3f8d7857289d,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/uiresources/,/sf/mw/uiresources,changeset,5c51eb98adf2,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/uitools/,/sf/mw/uitools,changeset,4c1ab39cd64b,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/usbservices/,/sf/mw/usbservices,changeset,fb68db636288,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/videoutils/,/sf/mw/videoutils,changeset,f72ecf87283a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/vpnclient/,/sf/mw/vpnclient,changeset,b1a15f26d52d,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/oss/MCL/sf/mw/web/,/sf/mw/web,changeset,ce710749a55f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/websrv/,/sf/mw/websrv,changeset,9d70c3a24ae2,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/mw/wirelessacc/,/sf/mw/wirelessacc,changeset,a9986b865f80,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/boardsupport/,/sf/os/boardsupport,changeset,682c4d918a4f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/bt/,/sf/os/bt,changeset,989c95ee5d37,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/buildtools/,/sf/os/buildtools,changeset,1436b2bf007f,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/cellularsrv/,/sf/os/cellularsrv,changeset,de488b94c07a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/commsfw/,/sf/os/commsfw,changeset,091277163ab5,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/deviceplatformrelease/,/sf/os/deviceplatformrelease,changeset,45cb6c2d02d5,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/devicesrv/,/sf/os/devicesrv,changeset,c44def5f8930,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/graphics/,/sf/os/graphics,changeset,a428f1b36a74,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/imagingext/,/sf/os/imagingext,changeset,7f89d0e41a80,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/os/kernelhwsrv/,/sf/os/kernelhwsrv,changeset,6d8ad5bee44b,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/lbs/,/sf/os/lbs,changeset,bf6c9eb59ef6,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/mm/,/sf/os/mm,changeset,942431f56683,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/networkingsrv/,/sf/os/networkingsrv,changeset,ba545d6c00d1,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/ossrv/,/sf/os/ossrv,changeset,c83446382b15,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/persistentdata/,/sf/os/persistentdata,changeset,09a5ad62f9e5,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/oss/MCL/sf/os/security/,/sf/os/security,changeset,c0e7917aa107,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/os/textandloc/,/sf/os/textandloc,changeset,4a4128a3de52,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/unref/,/sf/os/unref,changeset,ec7458a148c2,
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/usb/,/sf/os/usb,changeset,d6e74060b08e,
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/wlan/,/sf/os/wlan,changeset,0df300d8867a,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/xmlsrv/,/sf/os/xmlsrv,changeset,e9166a619bae,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/os/osrndtools/,/sf/os/osrndtools,changeset,2568607f421b,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/adaptation/beagleboard/,/sf/adaptation/beagleboard,changeset,344fc5a7c938,layers.sysdef.xml
//v800008/Builds01/mercurial_development/oss/FCL/sf/adaptation/qemu/,/sf/adaptation/qemu,changeset,7048876724ac,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/tools/buildplatforms/,/sf/tools/buildplatforms,changeset,615736707286,
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/tools/homescreentools/,/sf/tools/homescreentools,changeset,274611d58134,layers.sysdef.xml
//v800008/Builds01/mercurial_development/sfl/FCL/sf/mw/platformtools/,/sf/mw/platformtools,changeset,41d9e5edba01,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/app/rndtools/,/sf/app/rndtools,changeset,5e8b06d1bdef,layers.sysdef.xml
//v800008/Builds01/mercurial_master_prod/sfl/MCL/sf/tools/swconfigtools/,/sf/tools/swconfigtools,changeset,801ec0e74d4c,layers.sysdef.xml
