source,dst,type,pattern,sysdef
http://developer.symbian.org/oss/MCL/sf/app/location/,/sf/app/location,changeset,64522df74558,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/messaging/,/sf/app/messaging,changeset,7e4e4bcc75b6,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/mmsharinguis/,/sf/app/mmsharinguis,changeset,95754dcd27ad,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/musicplayer/,/sf/app/musicplayer,changeset,56b11cf8addb,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/app/organizer/,/sf/app/organizer,changeset,b752ea878caa,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/app/phone/,/sf/app/phone,changeset,4853f386dec0,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/photos/,/sf/app/photos,changeset,78ad99c24f08,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/podcatcher/,/sf/app/podcatcher,changeset,ee650bbb958e,package_definition.xml
http://developer.symbian.org/oss/FCL/sf/app/printing/,/sf/app/printing,changeset,160f5df4c0e6,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/profile/,/sf/app/profile,changeset,232e127a1fe4,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/radio/,/sf/app/radio,changeset,9f3ff466f56b,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/rndtools/,/sf/app/rndtools,changeset,aefcba28a3e0,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/screensaver/,/sf/app/screensaver,changeset,2e08ef6b6eda,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/settingsuis/,/sf/app/settingsuis,changeset,f42d5229d8ed,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/speechsrv/,/sf/app/speechsrv,changeset,994c46bea969,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/techview/,/sf/app/techview,changeset,6beaa9cf4752,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/utils/,/sf/app/utils,changeset,82ca176301de,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/videoeditor/,/sf/app/videoeditor,changeset,951a5db380a0,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/videoplayer/,/sf/app/videoplayer,changeset,8f0df5c82986,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/videotelephony/,/sf/app/videotelephony,changeset,9ec13d39cc2e,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/voicerec/,/sf/app/voicerec,changeset,f962425b9f8b,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/app/webuis/,/sf/app/webuis,changeset,3154c14a33db,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/accesssec/,/sf/mw/accesssec,changeset,3634639e6dc7,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/appinstall/,/sf/mw/appinstall,changeset,f9033e605ee2,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/appsupport/,/sf/mw/appsupport,changeset,98afcc9489c0,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/btservices/,/sf/mw/btservices,changeset,53b7818cd282,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/camerasrv/,/sf/mw/camerasrv,changeset,0e2bdb6a0855,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/classicui/,/sf/mw/classicui,changeset,d304fad47bf4,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/dlnasrv/,/sf/mw/dlnasrv,changeset,bfb2712e420e,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/drm/,/sf/mw/drm,changeset,bd9b181e836a,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/gsprofilesrv/,/sf/mw/gsprofilesrv,changeset,3b47783fdf16,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/hapticsservices/,/sf/mw/hapticsservices,changeset,be046265c55d,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/helix/,/sf/mw/helix,changeset,c0474fab502e,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/homescreensrv/,/sf/mw/homescreensrv,changeset,8a75bf74485c,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/imghandling/,/sf/mw/imghandling,changeset,ad31f4183ddc,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/imsrv/,/sf/mw/imsrv,changeset,7797b2f86d2b,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/inputmethods/,/sf/mw/inputmethods,changeset,5e18d8c489d6,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/ipappprotocols/,/sf/mw/ipappprotocols,changeset,a7d1e54a7332,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/ipappsrv/,/sf/mw/ipappsrv,changeset,91f50911ea81,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/ipconnmgmt/,/sf/mw/ipconnmgmt,changeset,0a9e01492035,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/legacypresence/,/sf/mw/legacypresence,changeset,10246e066a50,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/locationsrv/,/sf/mw/locationsrv,changeset,9c303455e256,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/mds/,/sf/mw/mds,changeset,4a4892eec172,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/messagingmw/,/sf/mw/messagingmw,changeset,c540a10963a1,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/metadatasrv/,/sf/mw/metadatasrv,changeset,533a463dabdc,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/mmappfw/,/sf/mw/mmappfw,changeset,1e2709dc536f,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/mmmw/,/sf/mw/mmmw,changeset,2eb3b066cc7d,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/mmuifw/,/sf/mw/mmuifw,changeset,125793e17004,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/netprotocols/,/sf/mw/netprotocols,changeset,f21293830889,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/networkingdm/,/sf/mw/networkingdm,changeset,ad089248fd2f,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/phonesrv/,/sf/mw/phonesrv,changeset,71268bfa7aea,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/platformtools/,/sf/mw/platformtools,changeset,2b9101578f5e,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/qt/,/sf/mw/qt,changeset,4b6ee5efea19,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/remoteconn/,/sf/mw/remoteconn,changeset,523717cdb0ad,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/remotemgmt/,/sf/mw/remotemgmt,changeset,4c1d1f271d77,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/remotestorage/,/sf/mw/remotestorage,changeset,6ce8d7d90cf8,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/securitysrv/,/sf/mw/securitysrv,changeset,33ad376816a8,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/serviceapi/,/sf/mw/serviceapi,changeset,1aa6688bfd6b,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/serviceapifw/,/sf/mw/serviceapifw,changeset,02db64fb1712,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/shortlinkconn/,/sf/mw/shortlinkconn,changeset,2553637c2525,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/srvdiscovery/,/sf/mw/srvdiscovery,changeset,8116cc943311,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/svgt/,/sf/mw/svgt,changeset,9be6eed35a80,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/uiaccelerator/,/sf/mw/uiaccelerator,changeset,f93c875b566e,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/mw/uiresources/,/sf/mw/uiresources,changeset,5ccc719da1f3,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/uitools/,/sf/mw/uitools,changeset,3c40afc7ecad,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/usbservices/,/sf/mw/usbservices,changeset,d895b6d953c9,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/videoutils/,/sf/mw/videoutils,changeset,913622afaa4b,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/vpnclient/,/sf/mw/vpnclient,changeset,d1a0d37b52a1,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/web/,/sf/mw/web,changeset,4bd5176e1bc8,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/websrv/,/sf/mw/websrv,changeset,32ab7ae9ec94,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/mw/wirelessacc/,/sf/mw/wirelessacc,changeset,024ee8b21fe2,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/os/boardsupport/,/sf/os/boardsupport,changeset,582f97e694c5,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/os/bt/,/sf/os/bt,changeset,32ba20339036,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/buildtools/,/sf/os/buildtools,changeset,06f00a153f2a,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/cellularsrv/,/sf/os/cellularsrv,changeset,664a5fed40c6,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/os/commsfw/,/sf/os/commsfw,changeset,9644881fedd0,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/deviceplatformrelease/,/sf/os/deviceplatformrelease,changeset,c87356751616,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/devicesrv/,/sf/os/devicesrv,changeset,5ced40f3c181,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/graphics/,/sf/os/graphics,changeset,de3e07519bb7,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/os/imagingext/,/sf/os/imagingext,changeset,e5ca06a707ac,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/kernelhwsrv/,/sf/os/kernelhwsrv,changeset,99e0f09d12c3,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/lbs/,/sf/os/lbs,changeset,24bd7242888d,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/os/mm/,/sf/os/mm,changeset,67584cc761d1,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/networkingsrv/,/sf/os/networkingsrv,changeset,f44b73583a2f,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/ossrv/,/sf/os/ossrv,changeset,ddd39d92c350,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/os/persistentdata/,/sf/os/persistentdata,changeset,fcc16690f446,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/security/,/sf/os/security,changeset,564220cc963b,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/textandloc/,/sf/os/textandloc,changeset,c83f1006fff0,layers.sysdef.xml
http://developer.symbian.org/oss/FCL/sf/os/usb/,/sf/os/usb,changeset,d2197ff6de2b,
http://developer.symbian.org/oss/MCL/sf/os/wlan/,/sf/os/wlan,changeset,af3fb27c7511,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/os/xmlsrv/,/sf/os/xmlsrv,changeset,6b9cbc8ad81c,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/os/osrndtools/,/sf/os/osrndtools,changeset,da2cedce4920,layers.sysdef.xml
http://developer.symbian.org/oss/MCL/sf/tools/buildplatforms/,/sf/tools/buildplatforms,changeset,e541da0d3b0d,layers.sysdef.xml
